399.40nm,404.39nm,409.38nm,414.37nm,419.37nm,424.38nm,429.38nm,434.40nm,439.41nm,444.43nm,449.45nm,454.48nm,459.51nm,464.54nm,469.58nm,474.62nm,479.67nm,484.72nm,489.77nm,494.83nm,499.89nm,504.95nm,510.02nm,515.10nm,520.17nm,525.25nm,530.34nm,535.43nm,540.52nm,545.61nm,550.71nm,555.82nm,560.93nm,566.04nm,571.15nm,576.27nm,581.40nm,586.52nm,591.65nm,596.79nm,601.93nm,607.07nm,612.22nm,617.37nm,622.52nm,627.68nm,632.84nm,638.00nm,643.17nm,648.35nm,653.53nm,658.71nm,663.89nm,669.08nm,674.27nm,679.47nm,684.67nm,689.87nm,695.08nm,700.29nm,705.51nm,710.73nm,715.95nm,721.18nm,726.41nm,731.65nm,736.89nm,742.13nm,747.38nm,752.63nm,757.88nm,763.14nm,768.40nm,773.67nm,778.94nm,784.21nm,789.49nm,794.77nm,800.06nm,805.35nm,810.64nm,815.94nm,821.24nm,826.55nm,831.85nm,837.17nm,842.48nm,847.80nm,853.13nm,858.46nm,863.79nm,869.12nm,874.46nm,879.81nm,885.16nm,890.51nm,895.86nm,901.22nm,906.58nm,911.95nm,917.32nm,922.70nm,928.07nm,933.46nm,938.84nm,944.23nm,949.63nm,955.03nm,960.43nm,965.83nm,971.24nm,976.66nm,982.07nm,987.49nm,992.92nm,998.35nm,1003.78nm,1009.22nm,1014.66nm,1020.10nm,1025.55nm,1031.00nm,1036.46nm,1041.92nm,1047.38nm,1052.85nm,1058.32nm,1063.79nm
0.990474343,0.988113582,1.005859017,0.980011582,0.886983097,0.805835545,0.673348546,0.499273151,0.357831657,0.278835475,0.217177093,0.179592088,0.150612026,0.125028595,0.104884222,0.092474699,0.080227681,0.070544869,0.060363565,0.054460157,0.050031736,0.046274565,0.043616131,0.042190604,0.040889669,0.040688615,0.041015677,0.040793519,0.042324413,0.043656215,0.045643549,0.047734279,0.051642127,0.055587851,0.06097465,0.066440791,0.07753358,0.087713949,0.100586571,0.112410262,0.130930409,0.148295298,0.168390751,0.187667906,0.204776555,0.227682531,0.253010243,0.285623342,0.315783799,0.340385854,0.360852867,0.393272579,0.425235629,0.442432255,0.466041565,0.488380939,0.509294271,0.541978002,0.576400518,0.601120472,0.626948237,0.653396904,0.669157505,0.677225947,0.692389071,0.721181929,0.749625683,0.770544589,0.785094142,0.795369446,0.794215798,0.781421602,0.777883112,0.790983081,0.803367198,0.799602568,0.791725397,0.789846122,0.777685642,0.752610445,0.728618383,0.71655196,0.707965851,0.693428218,0.664630055,0.63821727,0.620566547,0.609553099,0.60410744,0.591135621,0.573526442,0.567025542,0.56598717,0.570301831,0.574269533,0.571779847,0.565044165,0.557809353,0.552826345,0.54592824,0.540908039,0.535096109,0.531524777,0.521434188,0.517149031,0.51817888,0.521855116,0.525526702,0.521465242,0.513465285,0.508313239,0.496948928,0.486232311,0.471614748,0.45116353,0.426733941,0.402641654,0.386535794,0.37613216,0.374334842,0.374237776,0.378316462,0.388884693,0.401978791,0.418783784,0.434197694,0.45146358,0.475896657
